timestamp,sample_id,elapsed_s,time_label,sensory_label,nh3_ppm,h2s_ppm,temperature,humidity,pressure,gas_resistance,s_nh3,s_h2s,s_bme,i_nh3,i_h2s,i_bme,note,nh3_delta,h2s_delta,gas_drop_pct
2026-05-08 11:11:22.423,pork_003,1.276,air,none,0.0,0,24.1,33.6,991.4,145235,0,0,0,0,0,0,baseline_src=session(exp_20260508_b_t1p) b_nh3=0.000 steady_nh3=0.00 steady_dnh3=+0.00 old_label=air auto_label=air,0.0,0.0,-5.8200729384223635
2026-05-08 11:11:23.086,pork_003,1.939,air,none,0.0,0,24.1,33.6,991.4,146253,0,0,0,0,0,0,,0.0,0.0,-6.561800719269363
2026-05-08 11:11:23.753,pork_003,2.605,air,none,0.0,0,24.1,33.6,991.4,145870,0,0,0,0,0,0,,0.0,0.0,-6.282742035512584
2026-05-08 11:11:24.416,pork_003,3.269,air,none,0.0,0,24.1,33.5,991.4,146768,0,0,0,0,0,0,,0.0,0.0,-6.937036286200801
2026-05-08 11:11:25.079,pork_003,3.932,air,none,0.0,0,24.1,33.5,991.4,145870,0,0,0,0,0,0,,0.0,0.0,-6.282742035512584
2026-05-08 11:11:25.746,pork_003,4.598,air,none,0.0,0,24.1,33.5,991.4,146639,0,0,0,0,0,0,,0.0,0.0,-6.8430452412801115
2026-05-08 11:11:26.410,pork_003,5.262,air,none,0.0,0,24.1,33.5,991.4,147286,0,0,0,0,0,0,,0.0,0.0,-7.31445769138621
2026-05-08 11:11:27.073,pork_003,5.925,air,none,0.0,0,24.0,33.4,991.4,147026,0,0,0,0,0,0,,0.0,0.0,-7.125018376042183
2026-05-08 11:11:27.739,pork_003,6.592,air,none,0.0,0,24.0,33.4,991.4,147286,0,0,0,0,0,0,,0.0,0.0,-7.31445769138621
2026-05-08 11:11:28.403,pork_003,7.256,air,none,0.0,0,24.0,33.4,991.4,147546,0,0,0,0,0,0,,0.0,0.0,-7.503897006730237
2026-05-08 11:11:29.066,pork_003,7.919,air,none,0.0,0,24.0,33.4,991.4,144983,0,0,0,0,0,0,,0.0,0.0,-5.6364625250889215
2026-05-08 11:11:29.733,pork_003,8.585,air,none,0.0,0,24.0,33.4,991.4,142750,0,0,1,0,0,0,,0.0,0.0,-4.009470251384255
2026-05-08 11:11:30.397,pork_003,9.249,air,none,0.0,0,24.0,33.6,991.4,142142,0,0,1,0,0,0,,0.0,0.0,-3.5664736985797614
2026-05-08 11:11:31.060,pork_003,9.913,air,none,0.0,0,24.1,33.8,991.4,141901,0,0,1,0,0,0,,0.0,0.0,-3.390878025510874
2026-05-08 11:11:31.723,pork_003,10.576,air,none,0.0,0,24.1,34.0,991.4,142385,0,0,1,0,0,0,,0.0,0.0,-3.7435265971512943
